Student_Name,Student_mail_id,Program,Cohort,Term,Placed_Not_Placed,CGPA,AI_Tutor_Usage,AI_Mentor_Usage,AI_TKT_Exam_Usage,JPT_Usage,Yoodli_Usage
Student_81_Jan-24,student81@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Not Placed,3.65,Low,High,Medium,Low,None
Student_82_Jan-24,student82@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Not Placed,3.43,Medium,Low,Low,Medium,Low
Student_83_Jan-24,student83@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Placed,3.65,Low,Medium,High,None,Low
Student_84_Jan-24,student84@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Placed,3.65,None,None,Low,High,None
Student_85_Jan-24,student85@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Not Placed,2.53,High,None,Low,None,Low
Student_86_Jan-24,student86@jan-24.spjain.edu,GMBA,Jan-24,Term 3,Not Placed,3.11,High,Medium,Low,High,None
Student_87_Jan-24,student87@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Placed,2.93,None,Low,Medium,None,High
Student_88_Jan-24,student88@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Not Placed,3.66,High,Low,Low,Low,High
Student_89_Jan-24,student89@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Not Placed,3.81,Low,Medium,High,High,Medium
Student_90_Jan-24,student90@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Placed,3.94,High,None,None,Low,High
Student_91_Jan-24,student91@jan-24.spjain.edu,GMBA,Jan-24,Term 1,Placed,2.91,Low,Low,High,Medium,High
Student_92_Jan-24,student92@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Placed,2.99,Low,Medium,None,Low,High
Student_93_Jan-24,student93@jan-24.spjain.edu,GMBA,Jan-24,Term 3,Not Placed,3.98,Medium,High,Medium,None,Low
Student_94_Jan-24,student94@jan-24.spjain.edu,GMBA,Jan-24,Term 1,Placed,2.5,High,Low,None,None,High
Student_95_Jan-24,student95@jan-24.spjain.edu,GMBA,Jan-24,Term 3,Placed,2.53,Low,None,Low,High,Low
Student_96_Jan-24,student96@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Not Placed,3.97,Low,None,None,High,None
Student_97_Jan-24,student97@jan-24.spjain.edu,GMBA,Jan-24,Term 1,Placed,3.3,Medium,None,High,High,High
Student_98_Jan-24,student98@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Not Placed,3.06,High,High,Medium,Low,Low
Student_99_Jan-24,student99@jan-24.spjain.edu,GMBA,Jan-24,Term 3,Not Placed,2.7,High,None,None,Low,Low
Student_100_Jan-24,student100@jan-24.spjain.edu,GMBA,Jan-24,Term 4,Not Placed,3.73,Low,Medium,Low,High,None
Student_101_Jan-24,student101@jan-24.spjain.edu,GMBA,Jan-24,Term 2,Placed,2.68,Low,None,None,Medium,Low
Student_1_May-24,student1@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.91,Medium,High,High,Low,Medium
Student_2_May-24,student2@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.16,High,Low,None,Low,None
Student_3_May-24,student3@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.31,Low,Low,Medium,None,Low
Student_4_May-24,student4@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.77,Medium,Medium,Low,High,None
Student_5_May-24,student5@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,2.93,Low,Medium,High,Medium,High
Student_6_May-24,student6@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.09,Medium,High,High,None,Medium
Student_7_May-24,student7@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.24,None,Low,Medium,Low,Low
Student_8_May-24,student8@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.76,Low,Medium,Low,Medium,Low
Student_9_May-24,student9@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.67,Low,None,Low,High,None
Student_10_May-24,student10@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.0,High,High,Low,Low,High
Student_11_May-24,student11@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.18,Low,None,Medium,Low,Medium
Student_12_May-24,student12@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.95,Low,High,None,High,Low
Student_13_May-24,student13@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.8,Low,Medium,High,Low,Medium
Student_14_May-24,student14@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,2.83,High,Medium,None,High,High
Student_15_May-24,student15@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.74,Medium,None,High,None,Medium
Student_16_May-24,student16@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,3.69,None,None,Medium,High,Low
Student_17_May-24,student17@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,2.97,High,Low,Medium,High,None
Student_18_May-24,student18@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.99,Medium,Low,Medium,None,High
Student_19_May-24,student19@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.03,None,Medium,Low,Low,None
Student_20_May-24,student20@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.6,None,None,Medium,None,High
Student_21_May-24,student21@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.81,None,Medium,Low,None,None
Student_22_May-24,student22@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.58,High,High,High,High,Low
Student_23_May-24,student23@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.37,Medium,Low,Medium,High,High
Student_24_May-24,student24@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.86,Medium,Low,None,Low,Low
Student_25_May-24,student25@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.16,Low,None,Low,Low,Medium
Student_26_May-24,student26@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,2.77,High,None,None,High,Medium
Student_27_May-24,student27@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,3.46,None,High,None,High,Low
Student_28_May-24,student28@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.89,High,Low,Medium,None,None
Student_29_May-24,student29@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.97,High,High,Medium,Medium,High
Student_30_May-24,student30@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.63,High,High,Medium,None,High
Student_31_May-24,student31@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.36,High,Medium,High,None,None
Student_32_May-24,student32@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.97,None,None,Medium,Medium,Low
Student_33_May-24,student33@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,3.62,High,None,High,Low,Medium
Student_34_May-24,student34@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,2.53,High,High,Medium,High,High
Student_35_May-24,student35@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.78,None,Low,Medium,Low,Low
Student_36_May-24,student36@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.59,High,High,Low,High,High
Student_37_May-24,student37@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.99,Medium,Low,Medium,None,Medium
Student_38_May-24,student38@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.86,None,Medium,None,None,Medium
Student_39_May-24,student39@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,2.83,Low,None,Medium,Medium,Low
Student_40_May-24,student40@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.56,Low,Low,None,High,Low
Student_41_May-24,student41@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.5,High,Low,None,None,Medium
Student_42_May-24,student42@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.04,High,High,None,Low,Medium
Student_43_May-24,student43@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.49,Medium,None,None,Medium,None
Student_44_May-24,student44@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.32,None,None,None,High,Low
Student_45_May-24,student45@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,2.77,High,None,Low,Low,High
Student_46_May-24,student46@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,2.55,High,None,Low,Medium,Low
Student_47_May-24,student47@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.74,High,Low,High,High,Medium
Student_48_May-24,student48@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.24,Medium,High,Low,Medium,None
Student_49_May-24,student49@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.13,High,Low,Low,Low,None
Student_50_May-24,student50@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.39,Medium,High,None,High,None
Student_51_May-24,student51@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.89,High,Medium,Medium,Low,None
Student_52_May-24,student52@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.63,Low,High,Medium,Low,None
Student_53_May-24,student53@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,2.68,Low,Medium,High,None,High
Student_54_May-24,student54@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,3.76,Low,High,Medium,Low,Medium
Student_55_May-24,student55@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.81,None,None,Low,Medium,Medium
Student_56_May-24,student56@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,2.93,None,None,High,Low,High
Student_57_May-24,student57@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.41,High,Low,Medium,None,High
Student_58_May-24,student58@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.09,Low,Low,Medium,High,Low
Student_59_May-24,student59@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.79,Medium,High,High,Low,None
Student_60_May-24,student60@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,2.51,Low,High,High,High,None
Student_61_May-24,student61@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,3.35,Medium,Low,Low,Medium,High
Student_62_May-24,student62@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,3.57,Low,High,Medium,Medium,Low
Student_63_May-24,student63@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.38,None,Medium,None,Low,None
Student_64_May-24,student64@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,2.77,High,None,Low,Medium,Medium
Student_65_May-24,student65@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.9,Medium,Medium,None,High,High
Student_66_May-24,student66@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,2.79,None,None,High,None,Medium
Student_67_May-24,student67@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.52,None,None,Medium,High,Medium
Student_68_May-24,student68@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.39,Medium,None,None,Medium,High
Student_69_May-24,student69@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,3.11,High,High,Low,None,None
Student_70_May-24,student70@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.59,None,Medium,Medium,Low,High
Student_71_May-24,student71@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.82,None,High,Medium,High,None
Student_72_May-24,student72@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,2.64,Medium,None,High,None,High
Student_73_May-24,student73@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.71,High,High,Low,Low,Low
Student_74_May-24,student74@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,4.0,High,Medium,High,None,High
Student_75_May-24,student75@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.96,None,High,Medium,Medium,Low
Student_76_May-24,student76@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.78,Medium,High,None,High,Medium
Student_77_May-24,student77@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.82,Low,High,Medium,High,Low
Student_78_May-24,student78@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.7,None,Medium,None,High,Medium
Student_79_May-24,student79@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.46,Low,Low,High,Medium,Medium
Student_80_May-24,student80@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.62,None,Low,High,Medium,Low
Student_81_May-24,student81@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,3.38,Low,High,None,High,Medium
Student_82_May-24,student82@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.36,High,Low,High,Medium,None
Student_83_May-24,student83@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.6,None,Low,None,None,None
Student_84_May-24,student84@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,3.2,High,High,Low,Low,None
Student_85_May-24,student85@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,3.27,Medium,None,High,High,High
Student_86_May-24,student86@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.43,Medium,High,None,Low,High
Student_87_May-24,student87@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,3.36,Medium,None,Medium,Medium,Low
Student_88_May-24,student88@may-24.spjain.edu,GMBA,May-24,Term 2,Not Placed,3.31,None,Low,None,High,Medium
Student_89_May-24,student89@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.36,None,Low,Low,None,Medium
Student_90_May-24,student90@may-24.spjain.edu,GMBA,May-24,Term 2,Placed,2.75,Medium,Medium,None,Medium,High
Student_91_May-24,student91@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.5,Medium,Medium,High,High,High
Student_92_May-24,student92@may-24.spjain.edu,GMBA,May-24,Term 1,Not Placed,2.87,Low,None,None,Medium,High
Student_93_May-24,student93@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.27,High,High,Low,High,None
Student_94_May-24,student94@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.37,High,None,Medium,Medium,Medium
Student_95_May-24,student95@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.9,None,High,None,High,Low
Student_96_May-24,student96@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,3.91,None,None,Low,None,Medium
Student_97_May-24,student97@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,2.53,Low,Medium,Medium,None,High
Student_98_May-24,student98@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.93,High,High,High,Low,High
Student_99_May-24,student99@may-24.spjain.edu,GMBA,May-24,Term 3,Not Placed,2.99,Medium,Low,Medium,High,Medium
Student_100_May-24,student100@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.6,Medium,Low,Medium,Low,None
Student_101_May-24,student101@may-24.spjain.edu,GMBA,May-24,Term 4,Placed,3.17,None,Low,Low,Low,None
Student_102_May-24,student102@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.72,High,High,High,Medium,Low
Student_103_May-24,student103@may-24.spjain.edu,GMBA,May-24,Term 1,Placed,3.56,High,Medium,Medium,Medium,None
Student_104_May-24,student104@may-24.spjain.edu,GMBA,May-24,Term 3,Placed,2.72,None,Medium,High,Low,High
Student_105_May-24,student105@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,3.53,Medium,None,Medium,Low,Medium
Student_106_May-24,student106@may-24.spjain.edu,GMBA,May-24,Term 4,Not Placed,2.74,Medium,Low,None,High,High
Student_1_Sep-24,student1@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,3.43,Medium,Low,High,High,None
Student_2_Sep-24,student2@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,3.68,Low,Low,High,Low,None
Student_3_Sep-24,student3@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,2.59,Medium,Medium,High,Low,None
Student_4_Sep-24,student4@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,2.58,Medium,Medium,Medium,None,High
Student_5_Sep-24,student5@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,3.59,Medium,Medium,Medium,None,High
Student_6_Sep-24,student6@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,2.69,Low,Low,High,None,None
Student_7_Sep-24,student7@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,2.84,Low,Low,None,High,Low
Student_8_Sep-24,student8@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.97,None,Medium,Low,None,High
Student_9_Sep-24,student9@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,3.0,High,Low,None,Medium,Low
Student_10_Sep-24,student10@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,2.89,Low,None,High,None,None
Student_11_Sep-24,student11@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.91,High,Medium,None,Medium,None
Student_12_Sep-24,student12@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.26,None,None,Low,None,Medium
Student_13_Sep-24,student13@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,3.98,None,None,None,Low,Low
Student_14_Sep-24,student14@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.74,Medium,High,Medium,Low,High
Student_15_Sep-24,student15@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.96,High,Low,None,Low,Medium
Student_16_Sep-24,student16@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,2.97,Low,Medium,Low,High,Low
Student_17_Sep-24,student17@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.32,High,Medium,High,Low,None
Student_18_Sep-24,student18@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,2.75,Low,Medium,High,None,Low
Student_19_Sep-24,student19@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.65,High,None,Medium,High,Medium
Student_20_Sep-24,student20@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,2.5,None,Medium,Low,Medium,Low
Student_21_Sep-24,student21@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.59,Low,None,High,None,None
Student_22_Sep-24,student22@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.02,High,High,High,Medium,High
Student_23_Sep-24,student23@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,2.97,Low,High,Medium,Medium,High
Student_24_Sep-24,student24@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.58,None,High,Medium,None,Medium
Student_25_Sep-24,student25@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.58,High,Medium,Medium,High,Medium
Student_26_Sep-24,student26@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.33,High,High,High,Low,High
Student_27_Sep-24,student27@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,2.95,None,High,Medium,High,None
Student_28_Sep-24,student28@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.64,None,High,High,None,Medium
Student_29_Sep-24,student29@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.58,Low,High,Low,None,Low
Student_30_Sep-24,student30@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.44,High,Medium,None,Low,Medium
Student_31_Sep-24,student31@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.56,High,None,Medium,None,High
Student_32_Sep-24,student32@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.67,High,Medium,None,High,None
Student_33_Sep-24,student33@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.54,High,None,Medium,Medium,Medium
Student_34_Sep-24,student34@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.22,High,Medium,None,Low,Medium
Student_35_Sep-24,student35@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.82,High,High,Medium,Low,High
Student_36_Sep-24,student36@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.2,High,High,Medium,Low,Low
Student_37_Sep-24,student37@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,2.82,None,Medium,Medium,High,None
Student_38_Sep-24,student38@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.4,None,Low,None,Low,None
Student_39_Sep-24,student39@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.08,None,Low,High,None,High
Student_40_Sep-24,student40@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,3.55,Medium,High,Low,High,High
Student_41_Sep-24,student41@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.74,None,High,High,None,High
Student_42_Sep-24,student42@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.05,Low,Medium,Low,Medium,High
Student_43_Sep-24,student43@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,2.93,Low,High,Medium,High,High
Student_44_Sep-24,student44@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.61,High,High,Low,Medium,High
Student_45_Sep-24,student45@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.05,High,None,None,Low,None
Student_46_Sep-24,student46@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.57,Medium,Medium,Low,Medium,Low
Student_47_Sep-24,student47@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,2.5,High,High,Low,None,None
Student_48_Sep-24,student48@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.24,None,High,Low,None,Medium
Student_49_Sep-24,student49@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.62,High,Medium,High,None,None
Student_50_Sep-24,student50@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,2.7,Low,None,High,Low,Low
Student_51_Sep-24,student51@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.06,High,None,Medium,Medium,None
Student_52_Sep-24,student52@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,2.94,Low,None,Low,Low,None
Student_53_Sep-24,student53@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,2.71,Low,High,None,High,High
Student_54_Sep-24,student54@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,2.59,None,High,Low,None,Low
Student_55_Sep-24,student55@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.22,High,Medium,High,None,Low
Student_56_Sep-24,student56@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.3,Medium,None,Low,High,Low
Student_57_Sep-24,student57@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.51,None,High,Medium,Medium,Low
Student_58_Sep-24,student58@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.53,None,Medium,None,Medium,Low
Student_59_Sep-24,student59@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.12,Low,Medium,High,None,None
Student_60_Sep-24,student60@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.22,High,Medium,Low,Medium,None
Student_61_Sep-24,student61@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.54,Low,Medium,Medium,None,None
Student_62_Sep-24,student62@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.84,High,Low,None,Medium,Medium
Student_63_Sep-24,student63@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.67,Medium,Low,High,Low,High
Student_64_Sep-24,student64@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,2.8,None,High,Low,None,None
Student_65_Sep-24,student65@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,2.97,Low,None,None,High,None
Student_66_Sep-24,student66@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,3.57,Low,Low,Medium,None,High
Student_67_Sep-24,student67@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Placed,3.75,Low,Medium,Medium,None,Medium
Student_68_Sep-24,student68@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.18,Medium,Medium,High,Medium,Medium
Student_69_Sep-24,student69@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,2.65,High,None,Low,None,None
Student_70_Sep-24,student70@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.66,Medium,High,Low,Medium,Low
Student_71_Sep-24,student71@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.9,None,Medium,High,Low,Medium
Student_72_Sep-24,student72@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,3.93,High,Medium,Medium,Medium,High
Student_73_Sep-24,student73@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,3.99,High,High,Low,Medium,None
Student_74_Sep-24,student74@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Not Placed,3.74,High,None,High,High,None
Student_75_Sep-24,student75@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,3.88,High,None,Medium,None,High
Student_76_Sep-24,student76@sep-24.spjain.edu,GMBA,Sep-24,Term 3,Placed,3.91,Low,Medium,Medium,Medium,None
Student_77_Sep-24,student77@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Placed,2.88,Low,None,Medium,High,None
Student_78_Sep-24,student78@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Not Placed,3.67,None,Medium,High,Medium,High
Student_79_Sep-24,student79@sep-24.spjain.edu,GMBA,Sep-24,Term 4,Not Placed,2.89,Medium,Low,Low,High,Medium
Student_80_Sep-24,student80@sep-24.spjain.edu,GMBA,Sep-24,Term 2,Placed,3.19,Medium,None,Medium,High,Medium
Student_81_Sep-24,student81@sep-24.spjain.edu,GMBA,Sep-24,Term 1,Not Placed,2.83,High,Low,None,High,Medium
